ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1485,Hugo Osornio,5,2018-07-08,One of the nicest markets I have ever seen. The fruit stands are amazing. Be sure to go hungry. Your options to have something delicious to eat will be a lot.,None
1486,Carol Brassard,4,2020-07-07,"We had excellent strawberries, a spring roll, fresh cooked corn and fudge.  I thought it would be bigger with some crafty things but its food, flowers, produce and meat.",None
1487,Kevin K,5,2017-07-08,"It's a great place for your daily fresh food shopping (vegetables, fruits, bread) and of course there is a variety of Food Court feel with pasta, sandwiches, tacos, crepes, lobster (by the pound), oyster and clam bar, cured meat sampling, etc... way to many choices to decide...",None
1488,ekram rashid,5,2019-07-08,"Lively market with lots of fresh produce from Quebec farmers. You also find places for brunch, coffee and drinks. So come have a bite to eat then do your groceries and support local markets. …",None
1489,Lynne Darroch,4,2019-07-08,"Foodie mecca. Snack your way through it or stop for authentic Mexican fare, and leave laddened with seasonal produce, flowers, and other delights. Bring (lots of ) cash to avoid the $4 interact machine... Reasonably priced underground parking. Montreal's finest market.",None
1490,Mario Landreville,4,2019-07-08,Jean-talon Market is worth to visit. You will find stores that sells fresh fruit and vegetables. Many other stores from local products. The ambiance is very special also. I recommend !,None
1491,Mcel Galbaz,5,2019-07-08,It was my First time coming to this market and I enjoyed my time spent here. Everyone was so friendly. The fruits and vegetables were so fresh! There’s so much restaurants near by.,None
1492,Melodies Within,4,2018-07-08,"If you like great food and vibrant ambiance go there. It is one of the most alive place of this part of Montreal. There is something for everyone there.
Weekdays during the day is quiet. Weekend days are busy.",None
1493,Larry Wondolowski,5,2022-08-11,Awesome open air market with great produce and lots of local cheese shops.,None
1494,Guilherme Nicolosi,5,2018-07-08,"Awesome place to buy fresh veggies and meat. Straight from the producer! Awesome selection of cheeses and mushrooms. While there, enjoy the fresh oyster at the oyster bar.",None
1495,Terence Leung,3,2019-07-08,"Lots of fresh seafood, fruits, vegetables, and some restaurants. Quite open and spacious. Can get a little repetitive and bored after a few stalls. The diversity of stores is not there.",None
1496,Cristian Gerota,5,2023-06-07,Buy food. Eat.,None
1497,Patrick Tuite,5,2016-07-08,"Went here on a whim on our last day in Montreal and it turned into one of the highlights of the trip. The energy of the market is electric as you pass through the stalls of local produce, meats, and cheeses. Left with several unique cheeses and raw honey feeling like I had an authentic experience.",None
1498,Jordan M,5,2017-07-08,"Lots of fresh fruits, vegetables, meats, and cheeses. As well as food carts for crepes and smoothies. Outdoor but covered walking area, great atmosphere to spend a late morning!",None
1499,Marv Baker,4,2022-07-07,"Lots of vegetables, fruits, and flowers. No crafts or art",None
1500,Joanna Kadlubowska,5,2019-07-08,"Best market in Canada. And ive been to a few. Ample sampling opportunities. My happy place. Recommend epices de cru for spices and the sheep cheese shop. Also foraged foods. Also, deep fried smelts from the fish shop.Also, bison ribs from the other end of the market.",None
1501,Ariana Seferiades,5,2020-07-07,Huge market with fresh vegetables & fruits some of them organic. There's also fresh fish. You'll find places to eat for 15CAD aprox. per person.,None
1502,Sophie Gervais,5,2019-07-08,"Traditional market, local produce. Little bit for everyone. Bought maple syrup, cheeses and pastries all so yummy. One of my favorite places in Montreal",None
1503,Go D. Usopp,5,2017-07-08,Must go to if you ever visit Montreal.,None
1504,David Dempsey,4,2022-07-07,"Lots of plants and flowers for the gardener, and fruits and veggies for the cook. Also some good restaurants!",None
1505,Dawson Dick,5,2021-07-07,A bit of a line to get into the indoor part but totally worth it. My girlfriend and I loved it and she even found her favourite fruit even though it's uncommon.,None
1506,JM Leblanc,5,2023-01-08,"Many choices, make sure you visit with an empty stomach",None
1507,Kyle C,5,2018-07-08,"Such a neat market. As someone who was visiting from Toronto, I would definitely recommend this spot to any travellers and I will go back. So many things to see, samples to try and lovely vendors.",None
1508,jean-claude Mareschal,5,2020-07-07,Street markets are often emblematic of neighborhoods or entire cities. No market gives a better introduction to Montreal than Jean Talon' market. This half covered market (winters are very harsh in Montreal!) contains stalls of fruit and …,None
1509,Enzik TV,5,2022-07-07,"Good market for buying fruits and vegetable plants, flowers. Underground parking available.",None
1510,bassam kadi,3,2022-07-07,"the merchants should get together and spruce up the market. it would not hurt business to have more tables and shaded areas around the peripheries of the market..
clean it up ...",None
1511,mike vh,5,2023-04-08,"Wonderful, fresh produce!",None
1512,Marzieh Eskandari-Shahraki,5,2016-07-08,"This is one of the amazing place that I went. With friendly environment and lots of fresh vegetables, fruits and different kind of food. Taste of the products are different other store. I strongly recommend to go and enjoy of this place.",None
1513,Diane D'Allaire,5,2019-07-08,A huge variety of fresh fruit and vegetables. Good choice of cheese fish and meat. Fantastic “ambiance”. Great to just go walk around and enjoy a quick snack,None
1514,Justin Lam,5,2022-07-07,"Spacious, reasonable prices, and good looking produce. A pleasant market to do your shopping!",None
1515,Summer Bloom,5,2020-07-07,This is part of Montreal history. Remember in the 80s going at the Jean Talon market with my grandparents. Its a beautiful place with lots of goodies. You can easily spend a few hours there if you like to take your time.,None
1516,MH,5,2022-07-07,Mainly a farmer's market. 90% vegetables. Lot's and lot's of vegetables. Good prices and fresh! The other 10% is baked goods and seafood all good food.,None
1517,Sam “montrealsam” Totah,4,2019-07-08,"Best open market in Montreal! I miss it specially during cold winter days! I am one of the first visitor customer when spring is around the corner. Unbeatable prices compared to the Super markets!. The variety of fresh produce, vegetables, …",None
1518,Henry Yu,5,2017-07-08,"There is so many good things to say about the Jean Talon Farmer's Market. It beats out the Atwater Market in so many regards. The shops are decent, there are samples of fresh fruit from many vendors and the prices are on par with what you …",None
1519,Salvador Escobedo Salas,5,2019-07-08,"Jean Talon Market is one of my favourite  must stop destinations in Montreal. I love the charm of the farm market feeling, in addition to the great variety of food vendors and other shops you can find. It is a budget friendly market for …",None
1520,Annalisa Dayao,5,2018-07-08,Love this market....make sure you check your good well before buying.  Although all the vendors are wonderfull I bought blueberries from a farm based in Ile Dorlion and a few days later decided to bake with them and i found there were tiny …,None
1521,Josh Bauer,5,2022-07-07,Great hidden place with some world class foods.  The absolute best Polish Packzi this side of Poland can be found here.,None
1522,tam duong,5,2022-11-09,Great place for yummy eats and farmers market items.,None
1523,W O,5,2018-07-08,Super fun to walk outside in summer time in the market with all these beautiful veggies and fruits. Various selection of cheese olives and meats. Affordable as well.,None
1524,Alberto Allia,5,2019-07-08,"The perfect place to feel in France and Italy being in Montreal! Close to casa Italia, this fruit and vegetables market deserves a wonderful selection of local production and a good selection of street food alternatives including fish and …",None
1525,Aroh Wendelin,4,2019-07-08,"The atmosphere, kiosks, sights and smells of the market are a summer must.

I am not sure why MTL farmers' markets have produce more expense than grocers. I guess it's more treat than shopping.",None
1526,Sabrina Boisvert,5,2017-07-08,"Vibrant, fresh and very colorful. This is the place to go when you're in Montreal - just hang around, take a very tasty coffee at the St Henry Coffee, have a crepe, or a smoothie, or one of the multiple options available. …",None
1527,KeviN Martyn,5,2022-09-10,Big big selection of all kinds of fruits and vegetables at good prices,None
1528,Sarah Elliott,5,2018-07-08,Love this market for fresh local produce. Be weary though as some places sell stuff you'd find at the grocery store. Worth doing a lap to browse and then go back to buy from the best looking spots,None
