ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1670,Robert Chahine,4,2018-07-08,"Great time, good ambiance too bad the abs lost tonight - better luck next time",None
1671,Riccardo Rizzi,1,2018-07-08,For concerts it is terrible place! The quality of the sound is extremely poor. NOT RECOMMENDED.,None
1672,Lorne Udaskin,5,2022-07-07,Great place to watch hockey game,None
1673,Andrea Spector,2,2016-07-08,"It's the only game in town to see the Canadians so it's not like I won't keep going, but the prices inside are super high and recently they stopped letting people bring in bags or go outside between periods which is just inconvenient.",None
1674,Tammie Grabowski,5,2022-08-11,Beautiful facility with very friendly staff!,None
1675,TheNotLearning Channel,5,2016-07-08,The habs play here and this place is always packed and has a good vibe. An iconic building of montreal!,None
1676,deepa manimaran,5,2019-07-08,Best place for live wrestling and /or music events. Try to come without a vehicle.,None
1677,Francois Marineau,5,2019-07-08,"Well, when watching Habs game, difficult to get better ambiance than here for hockey!",None
1678,Leo Lewis,5,2023-05-08,Love it,None
1679,Jacob Edholm,4,2016-07-08,A very well designed arena for hockey. One of the best NHL experiences.,None
1680,Kristian Rosales,5,2020-07-07,Great Venue! Concert was amazing! Great Sound System.,None
1681,Jason Ciciola,1,2019-07-08,Of all the arenas this one is so poorly designed it's unfathomable. So many people crack their head on pillars and they don't do anything about it.,None
1682,Tanya B,4,2018-07-08,Expensive but that's to be expected. Concerts don't usually have the best sound in this venue,None
1683,Yannick Tellier,5,2018-07-08,Surprisingly good sound during a concert I saw there. (Leonard Cohen Tribute),None
1684,Larry Richards,5,2023-02-07,Amazing experience.,None
1685,PlasterMug Online,4,2019-07-08,"Great for Habs games and other sporting events, but pricey.",None
1686,Kevin Buehler,5,2018-07-08,"Great venue for a game, limited food and a little pricey. You must see a game here.",None
1687,Martin Arganaraz,4,2018-07-08,Great shows,None
1688,Charles,5,2018-07-08,This underground center is amazing when it's cold. You can travel to the trains and there are shops underground.,None
1689,PhotoSF,5,2019-07-08,"Centre Bell, great atmosphere, always a good place to enjoy hockey, best hockey fans in the world!",None
1690,David Gorman,5,2019-07-08,Best place to see a hockey game...I come back every year,None
1691,Domenic Mautone,5,2018-07-08,"Everything is so very well run, from parking to loges. Great venue.",None
1692,Charlie Gaal,3,2018-07-08,"Excellent show - shania twain.
Sound was a little too loud.
Well organized.",None
1693,Ming Tu,5,2023-01-08,Stromae. enough said.,None
1694,Anna Hayes,5,2023-04-08,Amazing!,None
1695,Stephane Beaulieu,5,2020-07-07,"This place is so convenient to get to, it makes me want to go to more events.",None
1696,DUNCAN FORBES,5,2019-07-08,Nice facility to host Dave Chappelle and John Mayer. Great show.,None
1697,Jessica st-hilaire,5,2019-07-08,If you are visiting Montreal and there's a game playing I highly recommend going!,None
1698,Phillip W,4,2019-07-08,Fast entry no need to exit outside. Best reached by metro/subway.,None
1699,Anthony Ellyson,5,2018-07-08,Best hockey spot in North America! Go see a Canadien's game if you can.,None
1700,Glen Whelan,5,2018-07-08,"There is no better place to see a concert or even better, a Habs game.",None
1701,Derrick Lichti,4,2018-07-08,"Pretty good atmosphere, but the audio is often fuzzy and hard to understand clearly",None
1702,Ty Pierson,4,2017-07-08,"Nice arena, large bathrooms with lots of stalls. Great atmosphere.",None
1703,Donna Mccallum,4,2020-07-07,"Good venue, but definitely needs to have better signs indicating where things are",None
1704,Ivanny Figueroa,5,2022-10-10,Great time and great concert,None
1705,Rick Giovannini,3,2019-07-08,It's a hockey forum where our NHL team plays against other NHL teams and it's used for Rock Concerts and ice shows as well.,None
1706,James Porteous,5,2022-07-07,"Very clean, such a fun atmosphere",None
1707,Mike,5,2018-07-08,"Brilliant arena, comfy seats, good food that's not overpriced.",None
1708,David Moore,5,2022-09-10,We had an amazing time here.,None
1709,Kent Guindon,4,2019-07-08,The higher seats are not great for concerts compared to similar arenas like in Ottawa,None
1710,Paulo Gomes,4,2022-12-09,It was nice to see from the outside,None
1711,Andrew Konovalenko,4,2018-07-08,Good pace to see a show but like everywhere very expensive for anything and parking stinks,None
1712,Steven Dennison,3,2019-07-08,Easy parking. Lots of security. Usually there's someone to ask for help within about 45 seconds.,None
1713,Connor Dobson,3,2017-07-08,Good atmosphere but the seats suck. No cup holders anywhere.,None
1714,Nun Yabizness,4,2019-07-08,It's cool if you like way overpriced beer and hot dogs,None
1715,Paul Carson,4,2018-07-08,Fun spot to go on a tour.,None
1716,James Quinn,4,2019-07-08,Go habs! An indispensable experience for hockey fans. There's no hockey like Montreal hockey.,None
1717,Catherine Fletcher,5,2020-07-07,"The staff are all really friendly, had a great time at the game!",None
1718,David Gauthier Dussureault,4,2018-07-08,Beer and food price is high. But the Habs game was entertaining.,None
1719,Dominic Roy,5,2018-07-08,But boy do they suck this year. Still 5 stars because I'm still a Habs fan for life.,None
1720,RBX space,5,2017-07-08,"Was there for APEX conference.

This place is huge and very modern. Will be perfect place to go with family.",None
1721,amit bachar,3,2017-07-08,Very small seats and no parking around .food is terrable and nasty,None
1722,John Maisey,3,2020-07-07,Great building. Typical arena that over charges for food and beverage.,None
1723,Ciprian Ungureanu,4,2018-07-08,Rod Stewart concert ... very good considering his age ... did a few unplugged ... nice,None
1724,Thomas Karasek,4,2019-07-08,"Large and great atmosphere but man is everything overpriced, 16$ for 2 hot dogs and a fry...",None
1725,matthew macneill,5,2018-07-08,"Great arena, but be prpared to break out the cheque book on concessions.",None
1726,Mo Cons,5,2019-07-08,"It is a big space, great venue for concerts and live shows!",None
1727,Ryk Edelstein,5,2019-07-08,"The best Bell center ever... No other bell center is as spectacular as this bell center.... And not that place tevare is gone, the pizza is edible too...",None
1728,Luc Labelle,4,2017-07-08,"Great place to catch a game, watch a concert or any other large event!",None
1729,Annalisa Hernando,5,2022-07-07,Totally great to be back & cheer our dearly beloved 🔵⚪🔴 …,None
1730,Vicky,5,2019-07-08,Great place to watch a comcert. Atmosphere is amazing and staff are really nice,None
1731,Tom,2,2019-07-08,"Expensive, team didn't show up, they bleed money from you everywhere you turn, bad choice of music....too loud....",None
1732,Romeo Graham,5,2018-07-08,"Great venue. Views are excellent, even from the higher seats.",None
1733,Bernard D'Orazio,5,2020-07-07,Great sight lines. Courteous attendants everywhere. Few frills but doesn't matter.,None
1734,Angela Ouellet,4,2020-07-07,Great venue. Many seats but booze is on the expensive side.,None
1735,Mario Landreville,4,2022-07-07,Very Nice place to attend to a show !,None
1736,Bardia Shahrestani,4,2019-07-08,"I don't necessarily like this place, but I liked the concert I attended here",None
1737,Max Vigeant,4,2020-07-07,Great place overall but could use help security wise.,None
1738,North Alliance Auto Parts,5,2019-07-08,Went here for a leafs/habs game. Always welcomed by the home fans with friendly banter,None
1739,Tommy Furino,4,2018-07-08,"Beautiful complex for sports and events. Expensive tickets, food and beverage prices though.",None
1740,Guy Lacasse,4,2020-07-07,Sens played a great game but lost in overtime. Lol,None
1741,Gary Camlot,4,2019-07-08,Good for shows and games.  Just eat before you get here.,None
1742,alex penner,5,2018-07-08,Go habs go. Beat the red wings 10-1. More good times with buddies and awsm crowd.,None
1743,Gtech Welding,4,2023-06-07,Ok,None
1744,Fla Ien,5,2022-10-10,Efficient venue for shows and game,None
1745,Frank Teoli,4,2018-07-08,Great view from any seat. Fair acoustics. Poor exits.,None
1746,Colleen Renaud,4,2020-07-07,Great to see the history of the Montreal Canadiens of the past to the present. Good tour!,None
1747,Nazareth Kostaros,5,2015-07-09,"ehhhh, i didn't poop dis time,so it was good and its overpriced. like 13$ for a freaken beer.",None
1748,Nick Z,4,2016-07-08,The only and best place to go watch the Montreal canadiens. Incredible atmosphere.,None
1749,Marie-Ange Brun,3,2019-07-08,Sounds is still horrible for concerts!!! At 250$ ( not even a front row) a ticket Bell center could work on that,None
1750,Fred Aria,3,2018-07-08,Small seats and not a good and standard sound quality for the concerts.,None
1751,zamacity61,5,2019-07-08,Great sports facility home of the Montreal Canadiens.  Easy access in and out via STM Metro...,None
1752,Priscilla Mak,5,2017-07-08,Arena tour is price but we got to see a lot more than expected.,None
1753,Wendy Sutherland,4,2020-07-07,Always a great atmosphere at the Bell Centre for concerts or hockey games.,None
1754,Ugo Bellavance,4,2018-07-08,Nice place. About 25 000 people can fit in there.Very expensive drinks and food.,None
1755,D Holland,4,2018-07-08,"NHL game busy, smooth entry and well staffed to support event",None
1756,James Azrael,4,2019-07-08,Seats are kinds small but nice venue nonetheless,None
1757,Weezie LC,5,2022-07-07,They lost but loved being there in person,None
1758,Viktor Lindqvist,5,2019-07-08,"The tour guide, Ziad was very knowledgeable and nice. Would definitely go back.",None
1759,John Baldwin,4,2017-07-08,Nice facility.  Not a bad seat in the house.  Watched Buffalo beat you know who.,None
1760,Susan Whelehan,4,2022-07-07,Full capacity now for hockey games and concerts,None
1761,Justin Assaf,3,2019-07-08,Need more exits so we can get out faster took like 45 minutes to get out of the building,None
1762,Youri Briza,5,2022-07-07,Nice representative of our Mtl Canadiens' Legends.,None
1763,L DP,3,2018-07-08,"I'm sorry, paying 12 bucks for a beer is highway robbery......4 bucks for a hot dog is criminal.....it's not easy getting in and out of that place either",None
1764,Kitana Star,4,2018-07-08,"A lot of people, good space, nice chairs, lot of people, expensive ($4 for a drink)",None
1765,Athar Mohammed,5,2019-07-08,"Great venue, but parking can be a problem at times. Make sure to arrive early.",None
1766,Elham sezavar,4,2020-07-07,"Centre bell is well organized, staff are helpful and friendly.
Food and drink are overpriced.",None
1767,MD De Montigny,4,2019-07-08,Best Phil Collins Concert and Habs Hockey Game Ever.,None
1768,Mathieu Bélanger,4,2016-07-08,"Great place for shows, but configuration feels a bit weird.",None
1769,Stephen Carroll,5,2022-07-07,Still the best fans and services in the NHL !!!,None
1770,Shabeer Sher,4,2017-07-08,Been there for the Kevin Hart show. Good place. Food is expensive,None
1771,Dimitri Yasmine,5,2018-07-08,Lots of exits so you don't get stuck at the end of an event,None
1772,Dawn Harm,5,2022-12-09,Great Luke Combs concert,None
1773,DogeBabe,5,2019-07-08,Excellent Show de Kevin Hart,None
1774,scargot P,5,2018-07-08,"Always clean and
Comfortable. Nice show and the sound is Amaizing",None
1775,K Hill,5,2019-07-08,Love love love this place ! The staff and especially DrFong himself are amazing. Never leave. Thank you!!,None
1776,Philippe Franche,5,2022-10-10,Best place to have a show.,None
1777,Nara Fata,5,2022-07-07,Amazing place. Amazing concerts .,None
1778,André Campanini,5,2019-07-08,Wonderful place. I loved my first hockey game.,None
1779,N,4,2020-07-07,One of the greatest rinks in the league. Those nose bleeds are high up though!,None
1780,Jonathan S,5,2020-07-07,Great hockey night there! Obviously beer is super expensive and food .... well its food.,None
1781,Intelligent Lifeform,5,2020-07-07,Great venue tour!,None
1782,Jessica Mambro,5,2017-07-08,Great opened space for hockey game or concerts. Clean place.,None
1783,Daniel Stang,5,2019-07-08,Most amazing place to watch an event. Highly recommend,None
1784,Sebastien Notari,5,2019-07-08,"Always a great place for games and concerts, the atmosphere is incredible!",None
1785,Ale MTL,5,2019-07-08,fun place to go. but be prepared to pay big for anything extra.,None
1786,misslatina 514,1,2018-07-08,good place for concert but the beer is way too expensive,None
1787,Richard Dube,3,2019-07-08,"The game was enjoyable, but prices make it not worth going.",None
